,OMA_group,Mus,Rattus,Pan,Homo,Gorilla,Macaca,V2,V5,V7,V9,root
2782,823216,0.01819,0.01595,0.00278,0.00557,0.0001,0.00696,0.04514,0.0001,0.01006,0.0477,0.0
2783,823508,0.06171,0.05593,0.00791,0.00719,0.00867,0.03732,0.15813,0.00214,0.02431,0.18252,0.0
2784,824227,0.1286,0.1551,0.00955,0.00953,0.01491,0.05025,0.42896,0.00599,0.04095,0.52757,0.0
2785,824771,0.03008,0.10975,0.00905,0.00538,0.00715,0.0127,0.45016,0.00178,0.0001,0.54722,0.0
2786,825979,0.1044,0.07184,0.00473,0.00631,0.00318,0.01616,0.28487,0.00308,0.01433,0.36555,0.0
2787,829251,0.19174,0.25266,0.03968,0.03011,0.01776,0.0705,0.89307,0.02386,0.12511,0.95708,0.0
2788,891500,0.00707,0.04545,0.00465,0.00488,0.06129,0.00912,0.03172,0.0011,0.00596,0.00993,0.0
2789,891522,0.04048,0.03554,0.01725,0.00402,0.00598,0.03157,0.06827,0.00081,0.015,0.07569,0.0
2790,891736,0.02557,0.02212,0.00486,0.00197,0.01488,0.0083,0.04214,0.00098,0.01474,0.03808,0.0
2791,892320,0.02776,0.05002,0.01193,0.01041,0.0001,0.02711,0.15786,0.0001,0.02678,0.16917,0.0
2792,894879,0.0001,0.0642,0.01689,0.0001,0.00839,0.00716,0.16932,0.0001,0.01897,0.19766,0.0
2793,929194,0.11338,0.10242,0.0001,0.01286,0.00214,0.02688,0.05655,0.00212,0.00594,0.14305,0.0
2794,929402,0.01441,0.03788,0.00278,0.0001,0.00312,0.06987,0.12969,0.0025,0.02654,0.09771,0.0
2795,929409,0.03144,0.01092,0.00569,0.00281,0.00567,0.01068,0.04927,0.00287,0.01865,0.0535,0.0
2796,929417,0.01753,0.02385,0.0001,0.003,0.02786,0.01036,0.04514,0.0001,0.011,0.03013,0.0
2797,929418,0.02507,0.00204,0.00245,0.00244,0.0001,0.01749,0.03046,0.0001,0.0001,0.03805,0.0
2798,929512,0.01098,0.01964,0.0001,0.00488,0.0001,0.00233,0.02762,0.00243,0.00499,0.03495,0.0
2799,930525,0.01265,0.00819,0.0001,0.00609,0.0001,0.00305,0.02143,0.00151,0.00452,0.02196,0.0
2800,930577,0.00986,0.02764,0.0001,0.0001,0.00239,0.00459,0.03036,0.0001,0.0001,0.05341,0.0
2801,930731,0.0093,0.0253,0.00914,0.00902,0.01804,0.04807,0.09281,0.0001,0.00812,0.07005,0.0
2802,930734,0.14296,0.08756,0.00605,0.00599,0.0001,0.05716,0.31029,0.00607,0.05518,0.38594,0.0
2803,930746,0.10532,0.12972,0.00484,0.00972,0.00485,0.02661,0.18035,0.00483,0.03862,0.25689,0.0
2804,930751,0.06273,0.10559,0.01747,0.0001,0.01734,0.04001,0.16609,0.0001,0.02286,0.23135,0.0
2805,930752,0.03014,0.14671,0.00786,0.0001,0.02315,0.08676,0.23569,0.01406,0.02477,0.29563,0.0
2806,930753,0.17716,0.07859,0.00911,0.0001,0.0001,0.0486,0.34351,0.0001,0.07567,0.43589,0.0
2807,930774,0.07555,0.06385,0.01226,0.00845,0.03234,0.05025,0.20045,0.00213,0.03837,0.20528,0.0
2808,930775,0.12487,0.09998,0.02327,0.01243,0.00752,0.04364,0.60775,0.00466,0.05496,0.64972,0.0
2809,930785,0.01299,0.02782,0.01663,0.00177,0.00177,0.00784,0.02335,0.0001,0.00305,0.0315,0.0
2810,931006,0.00413,0.01552,0.0064,0.0001,0.0001,0.03234,0.09797,0.0001,0.008,0.08116,0.0
2811,931086,0.04593,0.03616,0.00895,0.01197,0.00597,0.01363,0.09051,0.0001,0.01654,0.10793,0.0
2812,931092,0.05645,0.06411,0.01228,0.00408,0.01051,0.03405,0.1074,0.00402,0.03699,0.11823,0.0
2813,931107,0.08088,0.02166,0.0001,0.0001,0.00908,0.02596,0.10389,0.00449,0.00626,0.15881,0.0
2814,931117,0.0001,0.00952,0.0001,0.00956,0.00947,0.00904,0.08231,0.0001,0.01021,0.07205,0.0
2815,931127,0.02244,0.02557,0.0078,0.01514,0.0001,0.0001,0.06082,0.00979,0.02337,0.03809,0.0
2816,931241,0.07121,0.07123,0.00314,0.00584,0.00729,0.02543,0.26149,0.00378,0.01596,0.30714,0.0
2817,931243,0.02965,0.03863,0.00311,0.00207,0.00678,0.01027,0.04608,0.00048,0.00724,0.07069,0.0
2818,931262,0.02553,0.01404,0.00189,0.00189,0.0001,0.02311,0.03864,0.0001,0.00402,0.04106,0.0
2819,931265,0.15419,0.19754,0.03025,0.02371,0.02489,0.05962,0.39643,0.01963,0.08756,0.45652,0.0
2820,931295,0.02289,0.01999,0.00534,0.00535,0.00262,0.01183,0.07728,0.00274,0.03014,0.06194,0.0
2821,931297,0.01548,0.02389,0.0131,0.0001,0.00322,0.07357,0.07994,0.0001,0.02538,0.03026,0.0
2822,931413,0.00688,0.00893,0.002,0.00195,0.00558,0.02041,0.05352,0.00441,0.00834,0.04204,0.0
2823,931475,0.00897,0.0061,0.0001,0.0001,0.00442,0.00112,0.01519,0.0001,0.00231,0.01743,0.0
2824,931477,0.01971,0.00272,0.00139,0.0001,0.00279,0.00883,0.02028,0.00139,0.00523,0.03116,0.0
2825,931480,0.01139,0.00884,0.0001,0.00232,0.00364,0.00757,0.01666,0.00119,0.00446,0.01994,0.0
2826,931481,0.02387,0.01403,0.00361,0.00357,0.01075,0.03252,0.04273,0.0001,0.01321,0.03408,0.0
2827,931756,0.06357,0.06537,0.0001,0.0001,0.01088,0.06554,0.17392,0.00291,0.0134,0.17375,0.0
2828,931774,0.1181,0.06622,0.00896,0.0001,0.00889,0.12109,0.17664,0.0001,0.03888,0.17365,0.0
2829,931783,0.40128,0.03894,0.03696,0.0001,0.0001,0.10927,0.0643,0.01243,0.0001,0.35631,0.0
2830,931796,0.14669,0.19376,0.00502,0.0065,0.01632,0.06967,0.36662,0.00378,0.02423,0.49071,0.0
2831,931813,0.02824,0.01678,0.00238,0.0001,0.0024,0.00289,0.05983,0.00236,0.01651,0.06682,0.0
2832,931904,0.03652,0.0279,0.00133,0.00171,0.00681,0.02501,0.06387,0.00505,0.01165,0.07537,0.0
2833,932076,0.05775,0.07561,0.0604,0.00925,0.0078,0.02138,0.12841,0.00173,0.00793,0.13396,0.0
2834,932177,0.06216,0.01079,0.0001,0.0001,0.0001,0.02197,0.07307,0.01183,0.00215,0.11326,0.0
2835,932191,0.02414,0.01934,0.00424,0.0001,0.00682,0.01909,0.08785,0.00171,0.01143,0.0929,0.0
2836,932206,0.0181,0.01257,0.00493,0.00259,0.0038,0.02006,0.0562,0.00192,0.00939,0.05424,0.0
2837,932210,0.0264,0.04672,0.00151,0.0053,0.00447,0.03198,0.09012,0.00083,0.00769,0.10486,0.0
2838,932251,0.12336,0.07681,0.00517,0.00558,0.00645,0.01995,0.05135,0.00236,0.01402,0.15274,0.0
2839,932255,0.04794,0.03784,0.00144,0.00714,0.00462,0.01957,0.10629,0.00251,0.02078,0.12379,0.0
2840,932595,0.018,0.01142,0.00214,0.00107,0.00754,0.01521,0.04647,0.00107,0.0001,0.04927,0.0
2841,932603,0.0899,0.02879,0.00609,0.01363,0.02869,0.04048,0.48291,0.00626,0.05276,0.49135,0.0
2842,932640,0.0001,0.00453,0.0001,0.0001,0.0001,0.00017,0.00908,0.0015,0.00438,0.00773,0.0
2843,933056,0.00689,0.00633,0.00216,0.00217,0.0001,0.01093,0.00856,0.0001,0.0001,0.00452,0.0
2844,933057,0.04667,0.04377,0.00444,0.0001,0.00671,0.00519,0.08801,0.00441,0.01287,0.11297,0.0
2845,933069,0.06153,0.07146,0.01424,0.0047,0.0001,0.01637,0.16611,0.0001,0.03348,0.18986,0.0
2846,933072,0.14136,0.14633,0.00503,0.01292,0.01411,0.04325,0.20377,0.00196,0.02843,0.30679,0.0
2847,933082,0.03147,0.04681,0.00438,0.00441,0.00523,0.00946,0.05409,0.0001,0.00285,0.09143,0.0
2848,933091,0.03435,0.0305,0.00427,0.0001,0.00855,0.01118,0.06426,0.0001,0.00944,0.08061,0.0
2849,933093,0.01209,0.01915,0.00373,0.00561,0.0001,0.00844,0.05572,0.00186,0.01815,0.04925,0.0
2850,933408,0.03498,0.04216,0.00861,0.0001,0.0001,0.0001,0.06784,0.0043,0.01308,0.08401,0.0
2851,933517,0.04377,0.06588,0.00823,0.00938,0.0126,0.02854,0.26759,0.0001,0.04077,0.28009,0.0
2852,933526,0.03628,0.05835,0.00431,0.00214,0.00432,0.01867,0.08459,0.00648,0.02891,0.10324,0.0
2853,933731,0.04376,0.02406,0.00327,0.00295,0.00328,0.01627,0.04301,0.00312,0.00625,0.07049,0.0
2854,934083,0.00331,0.01053,0.00346,0.00692,0.0001,0.01075,0.03301,0.0001,0.00321,0.0328,0.0
2855,934127,0.0122,0.0001,0.0001,0.0001,0.00307,0.00307,0.01915,0.00307,0.0001,0.02828,0.0
2856,934139,0.01356,0.02855,0.00336,0.00675,0.0001,0.00685,0.07127,0.0001,0.01386,0.07921,0.0
2857,935018,0.0059,0.02802,0.0001,0.0001,0.0001,0.00961,0.07694,0.00938,0.01886,0.07672,0.0
2858,935082,0.22887,0.05282,0.01018,0.0001,0.0001,0.05215,0.0504,0.0001,0.0001,0.22712,0.0
2859,935088,0.01799,0.08567,0.0001,0.00232,0.00701,0.00479,0.02423,0.00467,0.00219,0.10069,0.0
2860,935092,0.00885,0.0001,0.00884,0.00438,0.0001,0.00083,0.04137,0.00442,0.00808,0.02887,0.0
2861,935111,0.07935,0.05493,0.01204,0.00713,0.13237,0.02431,0.17526,0.00661,0.02131,0.10093,0.0
2862,935133,0.09348,0.07321,0.0001,0.00137,0.00547,0.07242,0.12914,0.00136,0.0001,0.15021,0.0
2863,935139,0.10605,0.10107,0.0126,0.0001,0.02883,0.02858,0.34433,0.0001,0.07098,0.35056,0.0
2864,935165,0.03036,0.08875,0.00664,0.00657,0.0001,0.0059,0.04107,0.00655,0.01455,0.10208,0.0
2865,935259,0.00867,0.02062,0.00137,0.0001,0.00137,0.005,0.02551,0.00137,0.0019,0.04113,0.0
2866,935266,0.04742,0.04176,0.00263,0.00131,0.00782,0.01075,0.04612,0.00272,0.0052,0.08052,0.0
2867,935268,0.01609,0.04286,0.00252,0.00377,0.00537,0.01676,0.04067,0.00942,0.002,0.06678,0.0
2868,935607,0.03038,0.02615,0.00254,0.00255,0.00505,0.01005,0.04351,0.00256,0.01413,0.05466,0.0
2869,935802,0.07875,0.01228,0.0001,0.01681,0.0001,0.02864,0.08037,0.00834,0.00547,0.1285,0.0
2870,935856,0.03512,0.08353,0.0001,0.00419,0.0001,0.02892,0.07674,0.00416,0.00955,0.13135,0.0
2871,935864,0.20287,0.0927,0.0039,0.0079,0.00498,0.0325,0.33873,0.02761,0.05889,0.44721,0.0
2872,935871,0.05513,0.05748,0.02105,0.00355,0.00485,0.01381,0.12229,0.00293,0.0183,0.13747,0.0
2873,935880,0.01904,0.01696,0.0001,0.0012,0.00248,0.02309,0.02656,0.00114,0.00226,0.02252,0.0
2874,936363,0.0458,0.01514,0.00352,0.00352,0.0072,0.02107,0.09914,0.00697,0.00417,0.12387,0.0
2875,936466,0.01316,0.0239,0.00666,0.00538,0.00571,0.0342,0.09169,0.0001,0.00881,0.0814,0.0
2876,936475,0.0463,0.11468,0.0001,0.0001,0.00951,0.1115,0.26426,0.0001,0.03704,0.26743,0.0
2877,936481,0.05212,0.06751,0.01399,0.00257,0.00305,0.02701,0.20146,0.00361,0.01627,0.23511,0.0
2878,936490,0.0352,0.03182,0.00149,0.0041,0.01895,0.03339,0.08373,0.00156,0.00978,0.08553,0.0
2879,936493,0.00183,0.00748,0.00302,0.00379,0.00459,0.01057,0.00855,0.0015,0.0072,0.00355,0.0
2880,936496,0.01644,0.01041,0.0349,0.0001,0.00799,0.02584,0.09842,0.0017,0.01112,0.06713,0.0
2881,936660,0.03546,0.05737,0.00689,0.00259,0.00707,0.08413,0.10085,0.01012,0.00574,0.07409,0.0
2882,936666,0.04006,0.05742,0.0001,0.00201,0.10977,0.00303,0.13318,0.0001,0.0196,0.06123,0.0
2883,936978,0.04445,0.05465,0.0001,0.00692,0.06802,0.0109,0.06934,0.0001,0.02454,0.03143,0.0
2884,937258,0.0001,0.03239,0.01592,0.00794,0.0001,0.01009,0.07333,0.0001,0.00598,0.08381,0.0
2885,937268,0.00519,0.00637,0.0001,0.00104,0.00209,0.0001,0.00972,0.00104,0.00104,0.01295,0.0
2886,937285,0.02009,0.00989,0.0001,0.0001,0.01801,0.00187,0.02767,0.0001,0.00738,0.02237,0.0
2887,937299,0.02781,0.0295,0.00686,0.00345,0.01037,0.04854,0.07174,0.0001,0.0289,0.05269,0.0
2888,937589,0.0182,0.09036,0.00352,0.0001,0.0001,0.01033,0.01784,0.00177,0.00563,0.09728,0.0
2889,937595,0.04787,0.0718,0.00374,0.00374,0.0001,0.02678,0.07629,0.0001,0.00819,0.12131,0.0
2890,937603,0.03874,0.01075,0.0001,0.00594,0.0059,0.00498,0.09636,0.0059,0.00675,0.11651,0.0
2891,937606,0.06548,0.0633,0.00814,0.00134,0.00692,0.0207,0.13145,0.00255,0.02796,0.15829,0.0
2892,937629,0.01315,0.06501,0.0001,0.01204,0.01209,0.02356,0.18411,0.0001,0.0001,0.22557,0.0
2893,937631,0.03322,0.02177,0.00231,0.00264,0.01772,0.01103,0.08039,0.00191,0.00682,0.08906,0.0
2894,937635,0.02157,0.02642,0.00133,0.00133,0.00732,0.01376,0.06659,0.00139,0.00381,0.07926,0.0
2895,937651,0.04282,0.03839,0.00226,0.00912,0.0023,0.01275,0.1139,0.00682,0.02739,0.11339,0.0
2896,937968,0.04719,0.0311,0.00193,0.00192,0.00824,0.01559,0.0816,0.00197,0.01401,0.10654,0.0
2897,938020,0.15042,0.17303,0.01482,0.01472,0.0001,0.06598,0.27927,0.00484,0.03258,0.38632,0.0
2898,938051,0.01863,0.02069,0.00088,0.00266,0.00156,0.01156,0.01996,0.0011,0.0038,0.02909,0.0
2899,938058,0.03576,0.03375,0.00291,0.00602,0.00291,0.13085,0.14998,0.0001,0.01416,0.0549,0.0
2900,938062,0.01832,0.01293,0.0001,0.00183,0.00368,0.00521,0.04473,0.0001,0.01144,0.04793,0.0
2901,938091,0.02248,0.02988,0.0001,0.0001,0.00304,0.01085,0.06508,0.0001,0.01081,0.08111,0.0
2902,938095,0.18387,0.11547,0.04599,0.01564,0.12374,0.60031,0.49591,0.00019,0.33347,0.07947,0.0
2903,938166,0.04201,0.02035,0.01687,0.00323,0.00322,0.0144,0.03876,0.00217,0.00765,0.05409,0.0
2904,938501,0.03672,0.03861,0.00804,0.0001,0.0001,0.05106,0.19896,0.0001,0.01374,0.18651,0.0
2905,938503,0.05337,0.025,0.00578,0.01454,0.01276,0.03189,0.10783,0.00109,0.01684,0.12874,0.0
2906,938727,0.07627,0.01737,0.00669,0.0001,0.00333,0.0001,0.09387,0.00334,0.0102,0.14991,0.0
2907,938875,0.0191,0.01279,0.00337,0.0001,0.00168,0.01585,0.03683,0.00168,0.00291,0.04008,0.0
2908,938877,0.00583,0.0236,0.00169,0.0001,0.00169,0.00933,0.02986,0.00339,0.00969,0.03869,0.0
2909,938885,0.01217,0.00721,0.00364,0.00445,0.0042,0.00737,0.01968,0.00305,0.00298,0.02137,0.0
2910,938886,0.01081,0.02024,0.00281,0.0001,0.00276,0.00851,0.03127,0.00137,0.00558,0.04175,0.0
2911,939182,0.05637,0.06544,0.00311,0.0001,0.00312,0.00118,0.33465,0.0001,0.01756,0.3794,0.0
2912,939343,0.01276,0.01678,0.00245,0.0049,0.00489,0.0151,0.07279,0.0001,0.00712,0.07447,0.0
2913,939351,0.08084,0.0541,0.00379,0.00352,0.06056,0.02303,0.09093,0.00228,0.01216,0.09906,0.0
2914,939356,0.00398,0.00392,0.00395,0.0001,0.0001,0.0001,0.02023,0.0001,0.00394,0.01632,0.0
2915,939369,0.09045,0.09548,0.00653,0.01038,0.01882,0.04196,0.23274,0.00458,0.01986,0.28625,0.0
2916,939374,0.0798,0.06526,0.00151,0.0001,0.01018,0.00768,0.20213,0.00155,0.0089,0.26284,0.0
2917,939392,0.04769,0.02431,0.01255,0.00208,0.01468,0.0139,0.13719,0.00207,0.05056,0.11964,0.0
2918,939393,0.00331,0.00331,0.0001,0.00331,0.0001,0.0001,0.0067,0.0001,0.0001,0.0067,0.0
2919,939397,0.09907,0.06556,0.0001,0.00492,0.00493,0.01092,0.14594,0.00497,0.00916,0.22597,0.0
2920,939398,0.30269,0.27261,0.0001,0.0001,0.01095,0.04806,0.10924,0.01081,0.03202,0.36386,0.0
2921,939576,0.00616,0.01828,0.00389,0.0001,0.00669,0.00536,0.0316,0.0011,0.00526,0.03794,0.0
2922,939582,0.1421,0.14339,0.00552,0.00625,0.00947,0.02463,0.12805,0.00313,0.03444,0.22754,0.0
2923,939589,0.02943,0.02242,0.00194,0.0001,0.00783,0.01245,0.05723,0.00585,0.00529,0.07353,0.0
2924,939599,0.02658,0.04636,0.0129,0.00272,0.0214,0.04925,0.10669,0.0001,0.04097,0.09068,0.0
2925,939611,0.0001,0.02209,0.00432,0.0001,0.0001,0.00432,0.02564,0.0001,0.0001,0.04341,0.0
2926,939620,0.12035,0.07238,0.00487,0.01142,0.01805,0.03071,0.22433,0.00164,0.03136,0.29526,0.0
2927,939623,0.07791,0.0883,0.00278,0.00278,0.0056,0.02024,0.15851,0.0001,0.02876,0.21245,0.0
2928,939629,0.04637,0.02762,0.00308,0.00934,0.00306,0.03322,0.06041,0.00622,0.02013,0.07108,0.0
2929,940019,0.02149,0.05309,0.00438,0.0001,0.0001,0.01983,0.13113,0.0001,0.01595,0.16389,0.0
2930,940329,0.02647,0.02407,0.0001,0.00333,0.0036,0.01906,0.03531,0.00305,0.00538,0.04272,0.0
2931,940334,0.07664,0.08711,0.00521,0.00519,0.0615,0.0987,0.21489,0.00339,0.05812,0.18238,0.0
2932,940357,0.04865,0.03858,0.0027,0.0001,0.01392,0.0389,0.09813,0.0001,0.01608,0.10788,0.0
2933,940393,0.10685,0.13316,0.00828,0.00891,0.00653,0.06624,0.29348,0.00739,0.02475,0.36039,0.0
2934,940399,0.00433,0.00502,0.00252,0.0001,0.00084,0.00401,0.0142,0.0001,0.00104,0.01521,0.0
2935,940433,0.06092,0.07444,0.00643,0.0001,0.0043,0.01072,0.19608,0.00428,0.0174,0.24241,0.0
2936,940440,0.08312,0.0301,0.0001,0.00718,0.01954,0.05077,0.1395,0.00245,0.01755,0.17185,0.0
2937,940444,0.01954,0.01307,0.0001,0.00263,0.0001,0.00866,0.01459,0.0001,0.00803,0.02346,0.0
2938,940466,0.06748,0.05346,0.0001,0.0001,0.00699,0.03414,0.20382,0.0001,0.03137,0.23295,0.0
2939,940515,0.03551,0.01941,0.0038,0.00147,0.00467,0.01689,0.02703,0.0014,0.01015,0.04565,0.0
2940,940520,0.03896,0.03331,0.00345,0.0063,0.01201,0.02889,0.06866,0.0001,0.01543,0.07873,0.0
2941,941090,0.01893,0.02295,0.0001,0.0001,0.00795,0.01892,0.06559,0.0001,0.00854,0.06961,0.0
2942,941119,0.05019,0.05991,0.0001,0.0001,0.00516,0.03636,0.26139,0.0001,0.00581,0.28494,0.0
2943,941123,0.11829,0.11885,0.01284,0.00639,0.0323,0.03598,0.30063,0.0001,0.08,0.30718,0.0
2944,941129,0.00504,0.00981,0.0001,0.00083,0.0001,0.00713,0.01351,0.00124,0.0001,0.01619,0.0
2945,941134,0.06227,0.08634,0.00368,0.00774,0.01172,0.0187,0.12549,0.00124,0.01594,0.18417,0.0
2946,941158,0.05264,0.05483,0.04848,0.0001,0.00703,0.01325,0.14644,0.0001,0.01182,0.14097,0.0
2947,941181,0.17552,0.0902,0.0001,0.0001,0.02001,0.02722,0.10297,0.0001,0.02429,0.2342,0.0
2948,941183,0.04977,0.1513,0.0001,0.0001,0.01642,0.04626,0.13223,0.00827,0.03222,0.2349,0.0
2949,941452,0.03082,0.03073,0.00737,0.00247,0.0001,0.00854,0.03916,0.00243,0.00641,0.05377,0.0
2950,941480,0.01326,0.0001,0.01416,0.0001,0.0001,0.02928,0.06732,0.0001,0.02889,0.03753,0.0
2951,941665,0.01042,0.02111,0.0001,0.00446,0.00669,0.01402,0.02964,0.0001,0.01093,0.03313,0.0
2952,942083,0.03303,0.04457,0.0001,0.00134,0.00404,0.01739,0.0728,0.0001,0.00881,0.09998,0.0
2953,942171,0.08133,0.10038,0.00704,0.0001,0.06944,0.02973,0.27613,0.00759,0.01375,0.29333,0.0
2954,942173,0.02147,0.02446,0.0001,0.0001,0.0001,0.02057,0.0452,0.01294,0.00531,0.04908,0.0
2955,942193,0.00241,0.00936,0.00293,0.0001,0.0001,0.02093,0.02536,0.00293,0.0001,0.01379,0.0
2956,942227,0.07236,0.06064,0.00142,0.00424,0.00324,0.02802,0.17278,0.00393,0.01778,0.21713,0.0
2957,942237,0.02082,0.02865,0.00169,0.00257,0.00688,0.01171,0.08074,0.00214,0.00741,0.0951,0.0
2958,942238,0.02568,0.05117,0.00232,0.0001,0.00463,0.01032,0.02885,0.0001,0.01083,0.06457,0.0
2959,942414,0.05,0.02179,0.0001,0.01182,0.00786,0.01019,0.06737,0.0001,0.00568,0.09987,0.0
2960,942443,0.06038,0.06804,0.00641,0.00901,0.03872,0.03231,0.16639,0.0001,0.01137,0.18434,0.0
2961,942480,0.09263,0.09157,0.00517,0.00603,0.00822,0.02952,0.13599,0.00211,0.01966,0.1991,0.0
2962,942496,0.01364,0.14044,0.00563,0.02976,0.10826,0.06798,0.07409,0.0001,0.04908,0.0572,0.0
2963,942903,0.05199,0.04612,0.0001,0.00492,0.00492,0.01139,0.06128,0.0001,0.01371,0.09463,0.0
2964,942907,0.01264,0.01025,0.00204,0.0001,0.05306,0.004,0.04359,0.0001,0.00215,0.00101,0.0
2965,942926,0.03218,0.03448,0.0092,0.00603,0.00318,0.01237,0.05956,0.0005,0.00883,0.07551,0.0
2966,942957,0.02819,0.07532,0.03175,0.04016,0.03228,0.08096,0.29502,0.01042,0.11063,0.20914,0.0
2967,943340,0.03354,0.03526,0.00438,0.00328,0.00328,0.0195,0.05511,0.0001,0.01712,0.06888,0.0
2968,943485,0.02457,0.02099,0.00054,0.00912,0.01597,0.02692,0.07427,0.00357,0.00854,0.07192,0.0
2969,943490,0.00506,0.00522,0.00104,0.00164,0.00358,0.00997,0.02491,0.00129,0.00695,0.01959,0.0
2970,943492,0.02821,0.01657,0.00122,0.00209,0.0136,0.02961,0.0564,0.00158,0.00972,0.055,0.0
2971,943530,0.02254,0.00615,0.00236,0.00115,0.0023,0.00929,0.02969,0.00116,0.0001,0.04295,0.0
2972,943534,0.0147,0.02026,0.00163,0.00163,0.01518,0.02483,0.1226,0.00892,0.02121,0.10647,0.0
2973,943563,0.05653,0.05411,0.008,0.00718,0.00977,0.04281,0.1394,0.00272,0.01017,0.15312,0.0
2974,943568,0.02039,0.03155,0.00789,0.0001,0.00477,0.01625,0.03003,0.0001,0.00561,0.04532,0.0
2975,944271,0.04859,0.04484,0.0001,0.0001,0.00643,0.01455,0.07849,0.0001,0.01489,0.10575,0.0
2976,944457,0.04977,0.0515,0.01036,0.0001,0.0001,0.03246,0.231,0.00517,0.06988,0.1971,0.0
2977,944479,0.01391,0.00677,0.00144,0.00144,0.0001,0.00581,0.01846,0.0001,0.00137,0.02656,0.0
2978,944493,0.02862,0.19716,0.00817,0.00412,0.00866,0.00577,0.36019,0.00805,0.05576,0.48537,0.0
2979,944494,0.05357,0.06001,0.0001,0.0001,0.015,0.03386,0.09251,0.0001,0.00454,0.11866,0.0
2980,944498,0.07732,0.02945,0.01013,0.01009,0.0001,0.03643,0.15918,0.00504,0.02226,0.19908,0.0
2981,944632,0.01615,0.02662,0.0001,0.00347,0.00261,0.00706,0.05091,0.00086,0.00699,0.06622,0.0
2982,944641,0.03264,0.03065,0.00265,0.0001,0.01057,0.03407,0.09864,0.00265,0.01004,0.09722,0.0
2983,944642,0.02792,0.0291,0.00586,0.00117,0.00117,0.00839,0.08025,0.0001,0.01062,0.09288,0.0
2984,944653,0.02462,0.0001,0.00451,0.00319,0.01243,0.02062,0.09286,0.01162,0.00624,0.09511,0.0
2985,944664,0.05858,0.05125,0.00597,0.00594,0.03615,0.04212,0.17129,0.0038,0.02976,0.16396,0.0
2986,944833,0.06795,0.07336,0.0026,0.01033,0.03458,0.09937,0.24995,0.00756,0.02375,0.22394,0.0
2987,944901,0.00604,0.0419,0.0001,0.0001,0.01996,0.0016,0.02967,0.00154,0.00632,0.0453,0.0
2988,945273,0.01828,0.01504,0.0001,0.00125,0.01014,0.00508,0.0201,0.0001,0.00118,0.02706,0.0
2989,945360,0.02635,0.01797,0.0008,0.00079,0.00315,0.01595,0.0203,0.00083,0.01376,0.02973,0.0
2990,945524,0.04879,0.04276,0.00845,0.006,0.00359,0.02715,0.07756,0.00119,0.00848,0.0992,0.0
2991,945526,0.07635,0.04285,0.01723,0.00189,0.01219,0.01082,0.23505,0.01441,0.05728,0.22248,0.0
2992,945536,0.03329,0.02975,0.00546,0.00545,0.00543,0.03192,0.04233,0.0001,0.02995,0.0402,0.0
2993,945545,0.02796,0.0419,0.00111,0.0001,0.00669,0.0068,0.04674,0.00106,0.0067,0.07524,0.0
2994,945547,0.0042,0.01083,0.0001,0.0001,0.00678,0.00407,0.01717,0.00135,0.00134,0.01987,0.0
2995,945549,0.01894,0.01975,0.00173,0.00173,0.00171,0.00997,0.13795,0.00176,0.01299,0.14121,0.0
2996,945557,0.00771,0.00244,0.00252,0.0001,0.0001,0.00507,0.01427,0.0001,0.0001,0.01691,0.0
2997,945694,0.04389,0.06436,0.00111,0.01095,0.00341,0.00833,0.05699,0.00202,0.00598,0.1024,0.0
2998,945701,0.03027,0.04438,0.01623,0.00992,0.01275,0.0432,0.10256,0.00277,0.04578,0.08215,0.0
2999,945915,0.02546,0.03757,0.01077,0.0001,0.00293,0.01558,0.08092,0.00676,0.00811,0.09284,0.0
3000,945997,0.10336,0.10513,0.00407,0.00268,0.01264,0.02732,0.19465,0.00505,0.02253,0.2646,0.0
3001,946000,0.01765,0.01532,0.0001,0.00374,0.00564,0.02425,0.03414,0.00188,0.0055,0.02755,0.0
3002,946029,0.03666,0.06261,0.00629,0.01876,0.00872,0.02718,0.0657,0.00353,0.01195,0.09407,0.0
3003,946164,0.00551,0.02001,0.00474,0.0001,0.0001,0.0001,0.03443,0.00472,0.00948,0.0355,0.0
3004,946165,0.06887,0.09667,0.0001,0.00381,0.00383,0.03261,0.08628,0.00379,0.00689,0.15034,0.0
3005,946169,0.03183,0.02003,0.00415,0.0001,0.00896,0.02586,0.05721,0.0077,0.00928,0.06318,0.0
3006,946251,0.03734,0.02272,0.0038,0.0001,0.06386,0.00905,0.07531,0.0042,0.00291,0.04588,0.0
3007,946253,0.1412,0.13269,0.01087,0.02144,0.02164,0.1008,0.4056,0.00539,0.06091,0.44601,0.0
3008,946254,0.02107,0.0541,0.00903,0.0001,0.0001,0.01384,0.0705,0.00906,0.01354,0.09296,0.0
3009,946257,0.02805,0.05318,0.00518,0.00777,0.00257,0.02259,0.09272,0.0026,0.02303,0.11249,0.0
3010,946272,0.01897,0.01416,0.00539,0.00539,0.00809,0.01397,0.05033,0.0001,0.00654,0.05467,0.0
3011,946295,0.05619,0.02711,0.00673,0.00337,0.01019,0.01303,0.10724,0.0001,0.01083,0.14241,0.0
3012,946299,0.08749,0.13982,0.04457,0.02395,0.03205,0.12292,0.24403,0.00875,0.04521,0.26093,0.0
3013,946301,0.09571,0.09224,0.00501,0.00508,0.00897,0.02445,0.31734,0.00763,0.03516,0.36518,0.0
