OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
968440,2026,3580,1959,1621,133,Rattus,446,Gorilla,0.1606389661671004,540,12.92418772563177,2.0,1,1,Mus,189,Pan,540,338,0.6259259259259259,1,0.462581,692.756,-18712,1497.5885304,320.4557632,0.82758
968444,663,357,258,99,13,Pan,79,Homo,0.04895104895104895,123,4.407407407407407,1.0,1,1,Mus,47,Rattus,123,159,1.2926829268292683,1,0.462969,240.373,-6505.84,519.1989096,111.2852474,0.63681
968661,322,78,42,36,6,Pan,9,Mus,0.0220214568040655,15,3.5454545454545454,4.0,4,2,Pan,5,Mus,15,6,0.4,1,0.0905203,27.9636,-2926.32,308.9207614,2.5312735,0.45385
968853,504,15,10,5,0,Pan,5,Mus,0.0027056277056277055,5,1.6666666666666667,1.0,1,0,Pan,3,Mus,5,5,1.0,1,0.0545522,26.999,-4291.65,494.9204615,1.4728548,0.31352
968877,514,217,116,101,11,Rattus,28,Macaca,0.03837990802971348,37,3.6166666666666667,1.0,1,1,Mus,25,Macaca,37,15,0.40540540540540543,1,0.248054,108.336,-4542.35,436.7436123,26.8731781,0.73414
968886,159,7,4,3,0,Mus,1,Pan,0.004002287021154946,1,1.0,1.0,1,0,Mus,1,Pan,1,1,1.0,1,0.0114199,1.81209,-1070.55,158.6782721,0.0206939,0.38849
968904,546,118,66,52,5,Mus,14,Pan,0.019647019647019648,19,3.933333333333333,1.0,1,1,Mus,13,Pan,19,14,0.7368421052631579,1,0.130599,67.841,-4737.68,519.4603328,8.8599668,0.38415
968968,1433,74,41,33,5,Rattus,8,Mus,0.004694537841781387,14,2.242424242424242,3.0,1,1,Mus,4,Mus,14,8,0.5714285714285714,1,0.0293014,41.507,-13696.2,1416.5534753,1.2162132,0.36307
969007,343,27,14,13,1,Mus,3,Pan,0.0071561091969255235,4,2.4545454545454546,3.0,3,1,Mus,3,Pan,4,1,0.25,1,0.0285887,9.73389,-2944.06,340.4803296,0.2782793,0.22416
969077,2008,109,96,13,1,Mus,84,Gorilla,0.004934806229626947,85,4.739130434782608,1.0,1,1,Mus,44,Gorilla,85,83,0.9764705882352941,1,0.460888,849.664,-17732.1,1843.5368246,391.5999416,0.19444
969110,613,392,198,194,10,Rattus,44,Mus,0.05813436156013644,47,10.594594594594595,2.0,2,1,Mus,33,Mus,47,4,0.0851063829787234,1,0.40825,215.364,-5268.7,527.5296999,87.922353,0.40736
969119,340,34,34,0,0,Rattus,31,Macaca,0.00909090909090909,34,17.0,17.0,3,0,Rattus,31,Macaca,34,34,1.0,1,0.764978,220.918,-2816.04,288.7900044,168.9974098,0.24187
969146,353,30,15,15,0,Gorilla,3,Mus,0.007725985063095545,3,3.0,3.0,3,0,Gorilla,3,Mus,3,0,0.0,1,0.0365107,12.8261,-2562.84,351.297017,0.4682899,0.09158
969160,190,107,58,49,1,Mus,13,Pan,0.05119617224880383,14,7.642857142857143,8.5,13,1,Mus,13,Pan,14,9,0.6428571428571429,1,0.205312,36.1718,-1443.93,176.179668,7.4265046,0.37738
969307,1779,500,358,142,16,Pan,238,Rattus,0.02555061576984005,242,9.25925925925926,3.0,3,2,Pan,226,Rattus,242,216,0.8925619834710744,1,1.15524,1444.35,-15902.5,1250.2596863,1668.570894,0.08016
969337,651,1026,535,491,42,Macaca,101,Mus,0.14327607875994972,142,31.09090909090909,1.0,1,1,Mus,96,Mus,142,44,0.30985915492957744,1,0.597362,326.772,-4880.29,547.025087,195.2011755,0.32699
969340,486,57,35,22,2,V2,6,Rattus,0.010662177328843996,15,2.375,1.0,1,1,Mus,5,Pan,15,13,0.8666666666666667,1,0.173595,76.2107,-3781.35,439.0143725,13.2297965,0.62517
969392,532,175,95,80,15,Gorilla,16,Mus,0.029904306220095694,31,15.909090909090908,16.0,16,15,Gorilla,16,Mus,31,15,0.4838709677419355,1,0.375441,174.812,-4663.28,465.6177668,65.6315921,0.38525
969419,319,254,157,97,4,Rattus,52,Gorilla,0.07238529495582788,74,13.368421052631579,11.0,23,1,Mus,31,Mus,74,60,0.8108108108108109,1,0.242538,65.1588,-2831.49,268.6539841,15.803485,0.79943
969425,886,706,418,288,38,Mus,123,Rattus,0.07243997537451262,145,8.609756097560975,6.5,1,1,Mus,84,Rattus,145,130,0.896551724137931,1,0.328493,240.659,-8723.27,732.6153069,79.0547969,0.65888
969442,246,378,213,165,5,Pan,51,Mus,0.13968957871396895,54,10.5,2.0,1,1,Mus,48,Mus,54,48,0.8888888888888888,1,0.551763,101.705,-2608.09,184.3273289,56.1170559,0.65995
969446,166,43,22,21,0,Pan,11,Mus,0.023548740416210297,11,3.909090909090909,1.0,1,0,Pan,9,Mus,11,1,0.09090909090909091,1,0.0410843,6.41311,-1240.56,156.0963677,0.2634781,1.52586
969520,504,210,140,70,0,Pan,35,Mus,0.03787878787878788,35,35.0,35.0,35,0,Pan,35,Mus,35,70,2.0,1,1.14644,518.286,-4074.41,452.0829699,594.1838018,0.09808
969563,386,60,35,25,5,Mus,10,Rattus,0.01413094677343382,15,1.875,1.0,1,1,Mus,9,Rattus,15,10,0.6666666666666666,1,0.441225,154.041,-3091.14,349.1211967,67.9667402,0.24242
969569,819,422,238,184,7,Gorilla,51,Rattus,0.04684204684204684,77,6.298507462686567,5.0,1,1,Mus,38,Pan,77,54,0.7012987012987013,1,0.138724,100.645,-7768.75,725.5053199,13.961877,0.9503
969570,698,19,14,5,1,Mus,9,Rattus,0.0024746027611357124,10,1.5833333333333333,1.0,1,1,Mus,8,Rattus,10,9,0.9,1,0.928739,609.404,-5226.54,656.1628186,565.9772616,0.06622
969727,355,43,24,19,1,Rattus,6,Gorilla,0.011011523687580026,7,1.1944444444444444,1.0,1,1,Mus,2,Pan,7,5,0.7142857142857143,1,0.907328,287.634,-2590.36,317.01215,260.978382,0.13416
969802,344,88,45,43,3,Mus,10,Pan,0.023255813953488372,12,2.2564102564102564,1.0,1,1,Mus,7,Pan,12,2,0.16666666666666666,1,0.0766116,25.165,-3179.21,328.4750612,1.9279309,0.60022
969814,198,217,109,108,7,Rattus,27,root,0.09963269054178145,28,6.575757575757576,4.0,4,1,Macaca,18,Pan,28,1,0.03571428571428571,1,0.374902,60.9423,-1480.69,162.5552811,22.8473902,0.60929
969817,261,194,109,85,2,Pan,39,Rattus,0.06757227446882619,40,5.388888888888889,1.0,1,1,Mus,27,Mus,40,24,0.6,1,0.394044,84.2021,-2189.52,213.6870502,33.1793323,0.59028
969822,965,201,109,92,9,Macaca,36,Rattus,0.018935468676401317,48,2.576923076923077,1.0,1,1,Mus,10,Mus,48,17,0.3541666666666667,1,0.108504,97.8138,-9365.88,901.4764433,10.6131886,0.64921
970256,887,16,8,8,0,Pan,4,Mus,0.0016398483140309522,4,1.3333333333333333,1.0,1,0,Pan,2,Mus,4,0,0.0,1,0.52787,456.206,-6632.38,864.2393013,240.8174612,0.04536
970257,901,226,137,89,3,Pan,50,Rattus,0.022802946221370194,51,7.290322580645161,2.0,1,1,Mus,37,Mus,51,48,0.9411764705882353,1,0.940165,720.077,-8929.94,765.9049209,676.9911927,0.19097
970264,269,539,299,240,9,Mus,68,Pan,0.1821561338289963,77,35.93333333333333,10.0,68,1,Mus,68,Pan,77,59,0.7662337662337663,1,1.26179,251.601,-1915.3,199.4000586,317.4676258,0.2945
970298,488,34,18,16,1,Rattus,4,Pan,0.006333830104321907,4,1.0,1.0,1,1,Mus,1,Mus,4,2,0.5,1,1.32715,570.485,-3700.8,429.8572128,757.1191678,0.10129
970325,762,611,327,284,24,Mus,79,Pan,0.07289429730374612,108,13.0,2.0,1,1,Mus,59,Homo,108,43,0.39814814814814814,1,5.95695,1615.23,-7401.98,271.1505049,9621.8443485,0.06899
970541,970,103,73,30,3,Rattus,42,Pan,0.00965323336457357,46,5.15,3.0,3,1,Mus,23,Pan,46,43,0.9347826086956522,1,1.76094,1339.8,-7888.16,760.8436403,2359.307412,0.06102
970574,328,299,152,147,17,Gorilla,37,Rattus,0.08287139689578714,41,5.339285714285714,4.0,1,1,Mus,12,Rattus,41,5,0.12195121951219512,1,0.115247,32.9809,-2964.07,286.175779,3.8009498,1.29507
970594,233,48,24,24,2,Gorilla,7,root,0.01872805306281701,7,1.411764705882353,1.0,1,1,Mus,2,Mus,7,0,0.0,1,0.0841477,18.5047,-1763.04,219.9073771,1.5571279,0.69719
970596,372,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,7,0,0.0,0,1e-06,1e-06,-4486.21,1.0,0.0,0.07509
970613,288,184,94,90,6,Pan,30,root,0.05808080808080808,34,5.935483870967742,4.0,4,1,Mus,18,Mus,34,4,0.11764705882352941,1,0.261248,62.8183,-2302.92,240.4546638,16.4111552,0.78442
970649,214,40,20,20,0,Pan,10,Mus,0.016992353440951572,10,10.0,10.0,10,0,Pan,10,Mus,10,0,0.0,1,0.0932518,19.4698,-1471.88,208.7873907,1.8155939,0.24768
970750,132,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,10,0,0.0,0,1e-06,1e-06,-1527.84,1.0,0.0,0.73618
970758,624,256,170,86,1,Pan,84,Gorilla,0.037296037296037296,126,9.846153846153847,2.5,1,1,Rattus,83,Gorilla,126,84,0.6666666666666666,1,0.981632,500.265,-5751.23,509.6258068,491.0761325,0.2401
971007,222,82,42,40,5,Rattus,8,Mus,0.03357903357903358,10,3.9047619047619047,3.0,3,2,Rattus,5,Mus,10,2,0.2,1,0.250373,49.2512,-1747.22,196.7113067,12.3311707,0.51847
971019,234,80,40,40,0,Pan,8,Mus,0.03108003108003108,8,8.0,8.0,8,0,Pan,8,Mus,8,0,0.0,1,0.0330982,7.60632,-1903.26,229.8106846,0.2517555,0.49759
971021,232,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,8,0,0.0,0,1e-06,1e-06,-2322.73,1.0,0.0,0.1214
971022,249,170,85,85,0,Gorilla,17,Mus,0.062066447608616286,17,17.0,17.0,17,0,Gorilla,17,Mus,17,0,0.0,1,1.34544,285.911,-1895.29,212.5037163,384.6760958,0.12771
971026,1836,4495,2612,1883,358,Mus,725,Rattus,0.22256882551000198,1097,33.2962962962963,3.0,1,1,Mus,366,Rattus,1097,729,0.6645396536007293,1,0.715454,907.891,-16522.2,1268.9718696,649.5542475,0.67375
971135,255,60,40,20,1,Homo,16,Mus,0.0213903743315508,21,3.3333333333333335,1.0,1,1,Mus,10,Mus,21,20,0.9523809523809523,1,0.204182,46.1117,-2056.35,225.8362637,9.4151791,0.6415
971136,328,107,70,37,4,Pan,34,Gorilla,0.02965631929046563,39,4.28,4.0,4,1,Mus,22,Gorilla,39,33,0.8461538461538461,1,0.291412,88.1223,-2754.59,302.3976363,25.6798957,0.29085
971146,3044,3406,2019,1387,97,Mus,395,Homo,0.10172022458487635,730,18.21390374331551,4.0,1,1,Mus,246,Pan,730,632,0.8657534246575342,1,0.641634,1392.56,-30810.9,2170.3338663,893.513843,0.5562
971150,1314,261,131,130,3,Rattus,26,Pan,0.01805728518057285,27,6.365853658536586,1.0,1,1,Mus,23,Mus,27,1,0.037037037037037035,1,0.0656952,84.654,-10882.7,1288.587294,5.5613615,0.28465
971152,1192,1496,792,704,40,Macaca,182,Gorilla,0.11409395973154363,190,44.0,67.0,67,4,Mus,176,Gorilla,190,88,0.4631578947368421,1,1.70347,1405.83,-11443,825.2742931,2394.7892301,0.08041
971154,878,910,503,407,67,Pan,141,Rattus,0.09422240629529924,199,11.234567901234568,1.0,1,1,Mus,79,Mus,199,96,0.4824120603015075,1,1.52274,1031.04,-6684.43,677.0952362,1570.0058496,0.19795
971159,334,294,164,130,17,Rattus,39,Mus,0.08002177463255307,55,8.4,6.0,18,1,Rattus,18,Mus,55,34,0.6181818181818182,1,0.362689,99.7128,-2727.47,274.9264521,36.1647357,0.6129
971163,251,530,265,265,0,Gorilla,53,Mus,0.19195943498732343,53,53.0,53.0,53,0,Gorilla,53,Mus,53,0,0.0,1,0.224904,50.0997,-2000.89,222.7603778,11.2676229,0.57068
971228,83,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,53,0,0.0,0,1e-06,1e-06,-860.207,1.0,0.0,0.47982
971299,1237,969,563,406,76,Gorilla,160,Pan,0.07121334607187477,238,13.842857142857143,5.0,2,1,Mus,61,Pan,238,157,0.6596638655462185,1,1.6372,1313.55,-12214.4,802.3149279,2150.54406,0.31628
971307,613,133,133,0,0,Mus,133,Gorilla,0.01972415838647486,133,133.0,133.0,133,0,Mus,133,Gorilla,133,133,1.0,1,0.831205,421.445,-5965.86,507.0289519,350.3071912,0.25913
971360,713,193,108,85,17,Mus,23,Gorilla,0.02460793063878618,40,4.195652173913044,3.0,2,1,Mus,16,Gorilla,40,23,0.575,1,0.121848,82.0064,-6027.92,673.0221259,9.9923158,0.48392
971364,1395,429,260,169,19,V9,94,Rattus,0.02795698924731183,119,4.422680412371134,2.0,1,1,Mus,82,Rattus,119,91,0.7647058823529411,1,0.87147,946.793,-14817.7,1086.4321204,825.1016957,0.35212
971372,744,275,193,82,8,Pan,63,Macaca,0.033602150537634407,85,9.482758620689655,7.0,14,1,Mus,40,Macaca,85,111,1.3058823529411765,1,7.07964,1794.67,-8493,253.497353,12705.6175188,0.08305
971378,401,233,150,83,11,Gorilla,73,Pan,0.05282248923146679,80,3.3285714285714287,2.0,1,1,Mus,65,Pan,80,67,0.8375,1,0.272303,90.7371,-3975.09,333.2210809,24.7079845,0.7698
971514,301,94,47,47,0,Gorilla,10,Mus,0.028390214436726065,10,6.714285714285714,9.0,9,0,Gorilla,9,Mus,10,0,0.0,1,0.203442,58.8442,-2089.4,289.2431258,11.9713817,0.19124
971522,923,3,2,1,0,Pan,1,Mus,0.00029547916871860535,1,1.0,1.0,1,0,Pan,1,Mus,1,1,1.0,1,0.00233184,2.14999,-6721.62,922.0143749,0.0050134,0.11944
971542,272,141,72,69,3,Gorilla,15,Pan,0.04712566844919786,15,8.294117647058824,12.0,12,3,Pan,12,Mus,15,3,0.2,1,0.131689,34.3293,-1996.61,260.6846434,4.5207912,0.3186
971672,256,424,238,186,18,Pan,89,Rattus,0.15056818181818182,102,10.871794871794872,8.0,8,3,Rattus,52,Rattus,102,52,0.5098039215686274,1,0.700796,121.074,-2275.09,172.7663971,84.8481749,0.75088
971680,357,64,48,16,1,Mus,31,Rattus,0.016297428062133943,34,2.909090909090909,1.0,1,1,Mus,29,Rattus,34,32,0.9411764705882353,1,0.25465,81.9057,-3057.73,321.6402906,20.8572865,0.43618
971682,1354,324,287,37,5,Pan,90,Rattus,0.021753726332751442,97,6.8936170212765955,1.0,1,1,Mus,84,Macaca,97,250,2.577319587628866,1,0.103431,130.759,-14002.6,1264.2147905,13.5245341,0.68311
971694,931,433,368,65,1,Rattus,299,Gorilla,0.04228102724343326,316,18.82608695652174,12.0,12,1,Rattus,246,Gorilla,316,303,0.9588607594936709,1,0.504568,395.604,-10572,784.0449652,199.6091191,0.38133
971821,521,387,227,160,8,Macaca,122,Mus,0.06752748211481417,127,3.7572815533980584,1.0,1,1,Mus,80,Mus,127,67,0.5275590551181102,1,0.279797,116.248,-4627.79,415.4726462,32.5258417,0.96072
971853,200,46,42,4,0,Pan,37,Gorilla,0.02090909090909091,37,6.571428571428571,2.0,2,0,Pan,36,Gorilla,37,38,1.027027027027027,1,0.220907,38.8467,-1854.28,175.8509237,8.581508,0.63231
971854,177,12,8,4,0,Pan,4,Mus,0.0061633281972265025,4,2.0,2.0,3,0,Pan,3,Mus,4,4,1.0,1,0.0447345,7.77612,-1363.02,173.8282534,0.3478608,0.35949
971996,782,1656,908,748,108,V2,186,Gorilla,0.1925133689839572,305,12.176470588235293,8.0,1,1,Mus,77,Gorilla,305,160,0.5245901639344263,1,1.7169,714.473,-8028.86,416.1413012,1226.6786937,0.57288
972012,421,534,267,267,3,Gorilla,54,Pan,0.11530986827898942,54,29.666666666666668,51.0,51,3,Pan,51,Mus,54,0,0.0,1,1.70146,508.71,-3988.52,298.9844016,865.5497166,0.27255
972069,657,254,139,115,20,Macaca,31,Pan,0.035145980351459806,47,6.0476190476190474,3.0,2,2,Mus,19,Pan,47,24,0.5106382978723404,1,1.37491,660.74,-6453.25,480.5696373,908.4580334,0.2846
972101,398,124,124,0,0,Mus,94,Rattus,0.02832343535861124,94,41.333333333333336,28.0,94,0,Mus,94,Rattus,94,124,1.3191489361702127,1,1.17881,352.462,-3545.51,298.9981422,415.4857302,0.29351
972146,273,30,15,15,1,Pan,6,Rattus,0.00999000999000999,6,1.6666666666666667,1.0,1,1,Mus,4,Mus,6,0,0.0,1,0.0157926,4.24711,-2216.32,268.9303851,0.0670729,0.83814
972167,419,22,11,11,0,Gorilla,4,Mus,0.00477326968973747,4,1.5714285714285714,1.0,1,0,Gorilla,3,Mus,4,0,0.0,1,0.0293862,12.2356,-2678.04,416.3723108,0.3595578,0.18107
972379,149,30,15,15,0,Gorilla,3,Mus,0.018303843807199512,3,3.0,3.0,3,0,Gorilla,3,Mus,3,0,0.0,1,0.0345829,5.09551,-960.95,147.3418944,0.1762175,0.25644
972421,131,4,2,2,0,Pan,1,Mus,0.002775850104094379,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.0819769,10.4793,-967.473,127.8323528,0.8590605,0.27082
972423,436,77,51,26,4,Pan,28,Rattus,0.016055045871559634,32,3.08,2.0,2,1,Rattus,15,Rattus,32,25,0.78125,1,0.127978,53.0208,-3853.44,414.2962072,6.7854959,0.40097
972425,364,94,53,41,4,Rattus,11,Pan,0.023476523476523476,16,7.833333333333333,11.0,11,1,Mus,11,Pan,16,12,0.75,1,0.346067,113.543,-2874,328.0954266,39.2934854,0.31811
972462,202,25,25,0,0,Mus,24,Gorilla,0.011251125112511251,24,8.333333333333334,8.0,1,0,Mus,16,Gorilla,24,25,1.0416666666666667,1,1.20423,211.228,-1271.13,175.4050306,254.3670944,0.12741
972468,1611,918,532,386,59,Mus,186,Gorilla,0.05180294565769426,226,6.75,3.0,1,1,Mus,112,Gorilla,226,146,0.6460176991150443,1,1.10167,1330.58,-14576.9,1207.7845453,1465.8600686,0.18024
972553,1290,164,93,71,4,Rattus,21,Pan,0.011557434813248767,26,3.4166666666666665,3.0,1,1,Mus,7,Pan,26,22,0.8461538461538461,1,0.356001,423.257,-11569,1188.9208176,150.6799153,0.24047
972557,492,185,121,64,11,Mus,57,Gorilla,0.034183296378418326,67,4.3023255813953485,2.0,1,1,Mus,44,Gorilla,67,57,0.8507462686567164,1,0.443602,183.634,-4922.68,413.9611634,81.4604097,0.44469
972732,597,680,381,299,40,Mus,85,Gorilla,0.10354804324653571,122,20.606060606060606,31.0,36,1,Mus,48,Gorilla,122,82,0.6721311475409836,1,0.679553,301.897,-5664.37,444.2582109,205.155012,0.55842
972837,290,33,18,15,2,Rattus,4,Gorilla,0.010344827586206896,6,1.1379310344827587,1.0,1,1,Mus,2,Mus,6,3,0.5,1,0.0526237,14.8505,-2331.46,282.2017456,0.7814883,0.49393
972855,821,592,317,275,39,Rattus,57,Pan,0.06555198759827262,94,8.222222222222221,4.0,2,1,Mus,25,Rattus,94,42,0.44680851063829785,1,0.134097,100.188,-7260.06,747.1308083,13.4349102,0.74164
972866,802,1222,637,585,73,V7,168,Mus,0.13851734300612106,216,8.36986301369863,2.0,1,1,Mus,53,Macaca,216,52,0.24074074074074073,1,0.596767,331.056,-7319.06,554.7491735,197.563296,0.79833
972869,305,490,280,210,0,Pan,70,Mus,0.14605067064083457,70,70.0,70.0,70,0,Pan,70,Mus,70,70,1.0,1,2.31044,516.627,-2570.57,223.6054604,1193.6356859,0.16429
972885,508,170,90,80,10,Rattus,20,Mus,0.03042233357193987,20,15.454545454545455,20.0,20,10,Rattus,20,Mus,20,10,0.5,1,0.27239,131.55,-3766.62,482.9472448,35.8329045,0.18804
972961,149,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,20,10,0.5,0,1e-06,1e-06,-1941,1.0,0.0,0.01
973039,2359,912,484,428,10,Macaca,135,Gorilla,0.03514586303903811,138,15.2,1.0,1,1,Mus,125,Gorilla,138,56,0.4057971014492754,1,0.149559,332.663,-23694.4,2224.292754,49.7527456,0.40641
973054,684,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,138,56,0.4057971014492754,0,1e-06,1e-06,-9386.32,1.0,0.0,0.24648
973100,347,131,67,64,5,Rattus,14,Mus,0.034320146712077546,17,3.9696969696969697,2.0,2,1,Rattus,9,Mus,17,3,0.17647058823529413,1,0.0663723,21.131,-3058.31,318.3707661,1.4025131,1.354
973102,245,37,21,16,2,Pan,5,Mus,0.013729128014842301,10,1.608695652173913,1.0,1,1,Pan,3,Mus,10,5,0.5,1,0.0183826,4.38689,-2204.77,238.6436086,0.0806424,1.34478
973103,362,298,170,128,19,Rattus,31,Mus,0.07483676544450026,61,4.584615384615384,2.0,1,1,Mus,15,Pan,61,42,0.6885245901639344,1,0.0932336,29.5575,-3206.04,317.0262652,2.7557521,1.55305
973174,250,82,44,38,5,V2,9,Pan,0.029818181818181817,13,2.411764705882353,3.0,3,1,Mus,3,Mus,13,6,0.46153846153846156,1,0.122017,28.7312,-2194.63,235.4688281,3.5056948,0.49746
973223,475,572,335,237,12,Macaca,99,Homo,0.10947368421052632,110,8.8,1.0,1,1,Mus,86,Mus,110,98,0.8909090909090909,1,0.34688,131.569,-4292.81,379.2925507,45.6386547,0.77355
973709,322,52,27,25,1,Rattus,6,Pan,0.014680971202710334,8,1.9259259259259258,1.0,1,1,Mus,4,Pan,8,2,0.25,1,0.0522917,16.479,-3082.04,315.1360541,0.8617149,0.38573
973718,297,78,41,37,1,Pan,18,Mus,0.023875114784205693,21,4.588235294117647,1.0,1,1,Mus,16,Mus,21,4,0.19047619047619047,1,0.0964157,27.5373,-2191.22,285.6101237,2.6550281,0.39798
973730,976,224,112,112,6,Rattus,26,Mus,0.020864381520119227,26,12.444444444444445,20.0,20,2,Mus,20,Mus,26,0,0.0,1,0.23164,221.847,-6579.08,957.7231912,51.3886391,0.07848
973742,794,58,31,27,3,Pan,10,Rattus,0.006640714449278681,13,1.4871794871794872,1.0,1,1,Mus,2,Mus,13,4,0.3076923076923077,1,0.116778,88.3535,-5984.39,756.5937077,10.317745,0.41885
973747,436,190,179,11,1,Homo,74,Pan,0.039616346955796494,78,10.555555555555555,1.0,1,1,Mus,73,Pan,78,168,2.1538461538461537,1,1.78422,519.977,-5842,291.4309895,927.7533629,0.30186
973877,521,20,10,10,0,Gorilla,2,Mus,0.003489792357354737,2,2.0,2.0,2,0,Gorilla,2,Mus,2,0,0.0,1,0.0469713,24.2481,-4136.22,516.2322525,1.1389648,0.16958
973881,573,10,5,5,0,Gorilla,1,Mus,0.0015865460891638901,1,1.0,1.0,1,0,Gorilla,1,Mus,1,0,0.0,1,0.00368822,2.10974,-3694.09,572.0211918,0.0077812,0.08887
973985,604,222,114,108,0,Gorilla,50,Rattus,0.03341360626128838,51,4.352941176470588,4.0,6,0,Gorilla,11,Mus,51,6,0.11764705882352941,1,0.235686,128.584,-5214.97,545.5733476,30.3054486,0.46057
973992,212,512,275,237,11,Mus,61,Pan,0.2195540308747856,65,10.448979591836734,2.0,1,1,Mus,47,Pan,65,38,0.5846153846153846,1,0.368326,61.2348,-1577.28,166.2516358,22.5543689,0.78385
973993,193,237,120,117,3,Homo,44,Rattus,0.11163447951012719,47,5.642857142857143,2.0,1,1,Mus,24,Mus,47,3,0.06382978723404255,1,0.628273,88.3692,-1501.57,140.6541424,55.5199824,0.65243
973994,131,33,18,15,3,Mus,3,Mus,0.022900763358778626,6,3.0,3.0,3,3,Mus,3,Mus,6,3,0.5,1,0.0872979,10.6744,-1031.72,122.2755645,0.9318527,0.80515
974068,453,211,145,66,0,Pan,87,Gorilla,0.042343969496287374,88,9.173913043478262,8.0,8,0,Pan,50,Gorilla,88,79,0.8977272727272727,1,0.586137,224.775,-4404.95,383.4854309,131.7489442,0.31896
974236,405,20,10,10,0,Mus,2,Rattus,0.004489337822671156,2,2.0,2.0,2,0,Mus,2,Rattus,2,0,0.0,1,0.25239,98.7821,-2644.11,391.3867427,24.9316142,0.13282
974264,395,15,8,7,1,Pan,2,Mus,0.0034522439585730723,3,1.0,1.0,1,1,Mus,1,Mus,3,1,0.3333333333333333,1,0.0227464,8.87136,-3169.54,390.0116062,0.2017915,0.51954
974265,374,64,64,0,0,Mus,64,Gorilla,0.015556635877491492,64,32.0,32.0,29,0,Mus,35,Gorilla,64,64,1.0,1,1.17812,395.78,-2609.08,335.9420093,466.2763336,0.09527
974349,163,284,194,90,0,Macaca,71,Gorilla,0.15839375348577803,71,28.4,18.0,18,0,Macaca,71,Gorilla,71,104,1.4647887323943662,1,2.0185,210.207,-2176.6,104.1402031,424.3028295,0.33491
974363,202,137,70,67,3,Pan,29,Mus,0.061656165616561655,32,5.269230769230769,1.0,1,1,Mus,27,Mus,32,3,0.09375,1,0.109394,20.0471,-1485.18,183.2559373,2.1930325,0.94231
974364,296,67,48,19,1,Homo,20,Pan,0.020577395577395578,37,3.9411764705882355,1.0,1,1,Mus,19,Pan,37,29,0.7837837837837838,1,0.161975,43.114,-2589.58,266.1768791,6.9833901,0.69427
974373,655,319,214,105,19,Homo,101,Pan,0.044274809160305344,127,3.9382716049382718,3.0,1,1,Mus,35,Pan,127,109,0.8582677165354331,1,0.227185,124.267,-6538.37,546.9859366,28.2315984,0.89644
974538,2151,790,468,322,29,Macaca,207,Gorilla,0.033388276066100335,211,7.523809523809524,1.0,1,1,Mus,172,Gorilla,211,146,0.6919431279620853,1,1.16326,1418.56,-24209.5,1219.4694221,1650.1541056,0.1892
974667,197,8,4,4,0,Pan,2,Mus,0.0036917397323488694,2,2.0,2.0,2,0,Pan,2,Mus,2,0,0.0,1,0.518738,93.2146,-1529.48,179.694952,48.3539552,0.18673
974678,859,210,169,41,5,Homo,130,Rattus,0.022224574028997777,143,3.230769230769231,1.0,1,1,Mus,121,Rattus,143,128,0.8951048951048951,1,0.577464,420.121,-7509.09,727.5276035,242.6047531,0.32363
974731,178,36,22,14,0,Macaca,6,Pan,0.018386108273748723,8,4.5,6.0,6,0,Macaca,6,Pan,8,8,1.0,1,0.147796,24.8237,-1197.99,167.9592141,3.6688436,0.3927
974762,468,24,12,12,0,Pan,6,Mus,0.004662004662004662,6,2.0,2.0,1,0,Pan,3,Mus,6,0,0.0,1,0.195369,84.6801,-4071.8,433.4367274,16.5438665,0.40982
974763,339,210,120,90,16,Gorilla,32,Pan,0.05631536604987932,48,9.545454545454545,15.0,17,1,Mus,17,Mus,48,30,0.625,1,1.45872,321.551,-3657.57,220.4336679,469.0528747,0.39854
974764,340,217,172,45,7,Rattus,97,Gorilla,0.05802139037433155,99,5.864864864864865,2.0,2,1,Mus,95,Gorilla,99,127,1.2828282828282829,1,1.84944,440.043,-3449.76,237.9331041,813.8331259,0.25606
974824,587,30,23,7,1,Rattus,17,Pan,0.004646120489391358,18,2.0,1.0,1,1,Mus,16,Pan,18,16,0.8888888888888888,1,2.02517,1035.93,-4833.72,511.5274273,2097.9343581,0.05297
974884,496,52,29,23,1,Macaca,13,Rattus,0.009530791788856305,15,2.08,1.0,1,1,Mus,7,Mus,15,6,0.4,1,0.0790206,38.1777,-3552.24,483.136043,3.0168248,0.32165
