,OMA_group,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Gorilla,tree_Macaca,tree_V2,tree_V5,tree_V7,tree_V9,tree_root
620,811717,0.07109,0.04275,0.0627,0.059609999999999996,0.05655,0.07109,0.04265,0.05655,0.05645,0.05278,0.0
621,811739,0.0465,0.03732,0.046599999999999996,0.04385,0.04375,0.03682,0.02848,0.04375,0.043649999999999994,0.03301,0.0
622,811772,0.11598,0.11494,0.09398999999999999,0.10105,0.11598,0.10457999999999999,0.09259,0.09117,0.08979999999999999,0.07708,0.0
623,811804,0.00122,0.00122,0.00339,0.00133,0.0012300000000000002,0.007560000000000001,0.00112,0.0012300000000000002,0.0011300000000000001,0.00103,0.0
624,812025,0.07007000000000001,0.06263,0.07027,0.07027,0.07017,0.057319999999999996,0.0551,0.07017,0.07007,0.04931,0.0
625,812060,0.05838,0.06483,0.061900000000000004,0.06268,0.06269,0.06483,0.0413,0.061110000000000005,0.060340000000000005,0.06024,0.0
626,812062,0.08988,0.08882999999999999,0.08988,0.08704999999999999,0.08618999999999999,0.08892,0.05657,0.08635,0.08413999999999999,0.07869,0.0
627,812103,0.31104,0.3286,0.32083,0.31494,0.31817,0.3286,0.19639,0.31087,0.31077,0.28891,0.0
628,812176,0.030789999999999998,0.04515,0.039830000000000004,0.041600000000000005,0.04068,0.04515,0.01519,0.03973,0.039630000000000006,0.03953,0.0
629,812178,0.012400000000000001,0.01303,0.00957,0.011300000000000001,0.01303,0.0076500000000000005,0.00536,0.009470000000000001,0.00937,0.00755,0.0
630,812255,0.12343000000000001,0.11361,0.09286,0.1031,0.53583,0.08345,0.07938,0.09276000000000001,0.09266,0.07939,0.0
631,812350,0.11485999999999999,0.11452999999999999,0.103,0.10462,0.1029,0.11485,0.09244,0.1029,0.1028,0.1027,0.0
632,812360,0.09927,0.08743000000000001,0.03129,0.09937,0.08963,0.02561,0.07778,0.0251,0.025,0.01909,0.0
633,812372,0.05889,0.05968,0.04875,0.05968,0.05087,0.05642,0.0493,0.04865,0.04647,0.04369,0.0
634,812376,0.07343,0.06966,0.07344,0.07191,0.07191,0.06386,0.04754,0.06962,0.06809,0.05669,0.0
635,812418,0.028569999999999998,0.02733,0.02867,0.020800000000000003,0.020700000000000003,0.020610000000000003,0.02059,0.020700000000000003,0.0206,0.01929,0.0
636,812442,0.37634999999999996,0.43254,0.37862,0.32366,0.43253,0.29326,0.31159,0.321,0.3209,0.26146,0.0
637,812464,0.01986,0.01724,0.02504,0.0179,0.01663,0.03469,0.01358,0.01704,0.01616,0.01358,0.0
638,812651,0.08837,0.08987,0.0814,0.08287,0.21731,0.08485,0.0712,0.07994,0.07984,0.07121,0.0
639,812681,0.030950000000000002,0.027160000000000004,0.026090000000000002,0.026090000000000002,0.13409,0.0246,0.01989,0.024300000000000002,0.0242,0.01989,0.0
640,812688,0.61839,0.63573,0.15098,0.14775,0.63573,0.16559000000000001,0.44371,0.13984,0.13144,0.07978,0.0
641,812749,0.18962,0.17836,0.17968,0.1875,0.18963000000000002,0.17475000000000002,0.12899,0.17581000000000002,0.17388,0.1481,0.0
642,812800,0.01804,0.02138,0.02147,0.02015,0.02117,0.019700000000000002,0.01355,0.019450000000000002,0.01935,0.01769,0.0
643,812804,0.06701,0.03529,0.027360000000000002,0.03313,0.29115,0.02716,0.02706,0.02726,0.02716,0.02706,0.0
644,812821,0.0308,0.03228,0.03238,0.01778,0.01857,0.02007,0.02561,0.01768,0.01758,0.01529,0.0
645,812889,0.12657000000000002,0.12487000000000001,0.12375,0.12668000000000001,0.12417,0.1192,0.08064,0.11984,0.11974000000000001,0.10698,0.0
646,812949,0.29309,0.3385,0.326,0.32601,0.3385,0.30654000000000003,0.23197,0.32307,0.32297,0.29208,0.0
647,812952,0.37827,0.44084,0.44094,0.38552000000000003,0.41184,0.43589,0.22862,0.3761,0.376,0.32672,0.0
648,813018,0.009729999999999999,0.00809,0.00982,0.00982,0.00821,0.00814,0.00486,0.00821,0.00811,0.0049,0.0
649,813083,0.24792999999999998,0.24956,0.24497000000000002,0.24306,0.24955000000000002,0.24628,0.17595,0.23735,0.23347,0.20855,0.0
650,813149,0.52212,0.50988,0.49683,0.52211,0.48382,0.49737,0.38521,0.48895,0.48372,0.41362,0.0
651,813183,0.48324999999999996,0.48758999999999997,0.40971,0.41947999999999996,0.4876,0.43217,0.35905,0.39712,0.39596,0.35901,0.0
652,813184,0.00908,0.00777,0.00926,0.01055,0.05229,0.00777,0.00767,0.00916,0.00906,0.00767,0.0
653,813253,0.05811,0.0567,0.05821,0.05821,0.05616,0.05629,0.05086,0.05811,0.05606,0.05384,0.0
654,813352,0.33975,0.34148,0.33570999999999995,0.33299999999999996,0.33849999999999997,0.34148,0.25211,0.32771,0.32333,0.27446,0.0
655,813366,0.13437,0.13024,0.12718000000000002,0.12366,0.13436,0.11543,0.11553,0.12356,0.12346,0.10853,0.0
656,813371,0.02641,0.013049999999999999,0.02014,0.0264,0.020290000000000002,0.02211,0.01064,0.019530000000000002,0.018990000000000003,0.01835,0.0
657,813564,0.04599,0.04637,0.03884,0.04657,0.04106,0.03864,0.03581,0.03661,0.03651,0.03641,0.0
658,813630,0.18121,0.17153000000000002,0.18130000000000002,0.14367000000000002,0.15244000000000002,0.1774,0.14718,0.14158,0.14148000000000002,0.13836,0.0
659,813654,0.13134,0.16239,0.12703,0.13502,0.1352,0.16239,0.10513,0.12013,0.1178,0.10202,0.0
660,813865,0.09304,0.08307,0.08897000000000001,0.09314,0.09195,0.0926,0.05924,0.08837,0.08827,0.08418,0.0
661,813959,0.04316,0.044719999999999996,0.04492,0.04492,0.04482,0.04213,0.02737,0.04482,0.04472,0.03991,0.0
662,814003,0.24254,0.2627,0.26279,0.25766,0.26009,0.23109,0.18165,0.24786,0.24776,0.20626,0.0
663,814043,0.39654,0.39807,0.26304,0.39815999999999996,0.26778,0.21061,0.28351,0.25723,0.25713,0.19827,0.0
664,814048,0.08916,0.11284,0.11293,0.06535,0.06274,0.0776,0.07417,0.06274,0.06264,0.05645,0.0
665,814107,0.1442,0.1834,0.18083,0.17540999999999998,0.18151,0.18341,0.11564,0.17057,0.17046999999999998,0.14411,0.0
666,814113,0.0883,0.07467,0.0884,0.08777,0.08719,0.08532000000000001,0.06489,0.08325,0.08315,0.07148,0.0
667,814177,0.04043,0.03628,0.03741,0.040279999999999996,0.04042,0.03838,0.02883,0.037309999999999996,0.03721,0.03392,0.0
668,814244,0.00782,0.0051199999999999996,0.00059,0.00803,0.00049,0.00039,0.00241,0.00049,0.00039,0.00029,0.0
669,814261,0.18933,0.13058999999999998,0.17226,0.16915,0.16904999999999998,0.18933,0.11907,0.16904999999999998,0.16895,0.15016,0.0
670,814367,0.0021799999999999996,0.0021799999999999996,0.004359999999999999,0.0023799999999999997,0.00634,0.0255,0.00208,0.00228,0.0021799999999999996,0.00208,0.0
671,814514,0.38947,0.37569,0.38947,0.38112,0.24315,0.28502,0.25074,0.37244,0.24305000000000002,0.22464,0.0
672,814589,0.39422,0.38067999999999996,0.38014000000000003,0.37219,0.37211,0.39422,0.29927,0.36382000000000003,0.36372,0.30606,0.0
673,814717,0.03188,0.0281,0.16974999999999998,0.030170000000000002,0.09048,0.02596,0.02324,0.0273,0.027200000000000002,0.02324,0.0
674,814765,0.10367,0.13956000000000002,0.13664,0.13664,0.13956,0.12532,0.05162,0.13654,0.13644,0.12099,0.0
675,814902,0.08338999999999999,0.06942,0.07443,0.08349,0.07433,0.07851999999999999,0.05917,0.07433,0.07422999999999999,0.06249,0.0
676,814911,0.07188,0.07462,0.07309,0.054569999999999994,0.044059999999999995,0.07461999999999999,0.05201,0.041699999999999994,0.0416,0.04087,0.0
677,815099,0.06457,0.05763,0.06456,0.06457,0.06455,0.06107,0.04556,0.061689999999999995,0.0588,0.05556,0.0
678,815224,0.0104,0.01044,0.01054,0.01054,0.01004,0.008539999999999999,0.00941,0.01004,0.00994,0.00844,0.0
679,815244,0.28295,0.26182,0.27834,0.2696,0.26639999999999997,0.28296,0.20439,0.26949999999999996,0.26065,0.24094,0.0
680,815357,0.03125,0.02984,0.030739999999999996,0.02256,0.02533,0.03125,0.02124,0.02192,0.02182,0.01902,0.0
681,815488,0.05857,0.06655,0.05269,0.04757,0.06655,0.050309999999999994,0.03736,0.04536,0.044689999999999994,0.03942,0.0
682,815548,0.07472999999999999,0.07974,0.07985,0.02862,0.02562,0.06169,0.05737,0.02446,0.02351,0.02341,0.0
683,815599,0.10679,0.08287,0.09323,0.10689,0.10466,0.09637,0.05236,0.09312999999999999,0.09303,0.08098,0.0
684,815781,0.24129,0.25056,0.25056,0.24736000000000002,0.24477000000000002,0.22159,0.17215,0.2426,0.24050000000000002,0.19789,0.0
685,815815,0.025849999999999998,0.025,0.02062,0.02062,0.02143,0.025849999999999998,0.0134,0.02052,0.02042,0.01754,0.0
686,815976,0.00588,0.004,0.00522,0.00334,0.00413,0.004030000000000001,0.0039,0.0032400000000000003,0.00314,0.00304,0.0
687,816004,0.10669000000000001,0.10294,0.10572000000000001,0.10666,0.10668,0.09907,0.08197,0.10562,0.10458,0.09657,0.0
688,816042,0.05262,0.08991,0.08992,0.08752,0.08277,0.08148999999999999,0.03703,0.08509,0.08267,0.07199,0.0
689,816075,0.09046,0.07103999999999999,0.08415,0.08370000000000001,0.08359000000000001,0.09046000000000001,0.05755,0.08169000000000001,0.08159000000000001,0.08149,0.0
690,816120,0.11574999999999999,0.10449,0.10623,0.11059000000000001,0.10471000000000001,0.11575,0.06561,0.10339000000000001,0.10329,0.09427,0.0
691,816379,0.27923,0.3313,0.33131,0.33131,0.32148,0.28493,0.17534,0.32136,0.31811,0.23137,0.0
692,816387,0.02052,0.03141,0.03152,0.02571,0.02456,0.02955,0.01263,0.02274,0.02264,0.02172,0.0
693,816526,0.014950000000000001,0.014950000000000001,0.01506,0.01381,0.06955,0.01226,0.01089,0.01371,0.01361,0.01091,0.0
694,816791,0.04795,0.04336,0.04805,0.04805,0.04419,0.04149,0.03968,0.04419,0.044090000000000004,0.0359,0.0
695,816966,0.03755,0.10052,0.023760000000000003,0.023760000000000003,0.030090000000000002,0.030010000000000002,0.02346,0.02366,0.02356,0.02346,0.0
696,817202,0.35113,0.34119,0.35124,0.33489,0.33089,0.31129,0.23509,0.33089,0.33079,0.26553,0.0
697,817207,0.21092,0.25458000000000003,0.23611,0.23091,0.22828,0.25457,0.15934,0.22834,0.22314,0.21051,0.0
698,817418,0.040080000000000005,0.11077999999999999,0.00497,0.007200000000000001,0.016620000000000003,0.0029200000000000003,0.0376,0.00487,0.00254,0.0004,0.0
699,817625,0.12928,0.15485,0.15213,0.15122,0.15485,0.15131,0.08207,0.14585,0.14416,0.12542,0.0
700,817648,0.01394,0.01495,0.00843,0.01506,0.012740000000000001,0.00954,0.01384,0.00833,0.008230000000000001,0.00553,0.0
701,817762,0.09434000000000001,0.09656,0.06792,0.06716,0.09656,0.05431,0.07988,0.05424999999999999,0.05415,0.03745,0.0
702,817814,0.0158,0.02137,0.02146,0.01845,0.018349999999999998,0.01667,0.01391,0.018349999999999998,0.01825,0.01512,0.0
703,817918,0.20916,0.16341,0.16147,0.16141,0.15217,0.20917,0.11755,0.14923999999999998,0.14914,0.11073,0.0
704,817921,0.15117,0.18592,0.17107,0.18592000000000003,0.17928,0.17403000000000002,0.12484,0.16099000000000002,0.15831,0.1468,0.0
705,818064,0.014839999999999999,0.014839999999999999,0.08138000000000001,0.020679999999999997,0.026449999999999998,0.01766,0.01474,0.02058,0.01766,0.01474,0.0
706,818137,0.00353,0.0018700000000000001,0.00383,0.00383,0.0037300000000000002,0.00363,0.00177,0.0037300000000000002,0.00363,0.00353,0.0
707,818283,0.01997,0.022350000000000002,0.021740000000000002,0.02255,0.02245,0.02154,0.01818,0.02164,0.02154,0.02144,0.0
708,818704,0.47458,0.43624,0.43228999999999995,0.436,0.47458999999999996,0.38835,0.35597,0.42857999999999996,0.42189,0.34957,0.0
709,818881,0.02082,0.02231,0.02251,0.00419,0.0027500000000000003,0.0039900000000000005,0.01794,0.0027500000000000003,0.00265,0.00255,0.0
710,819600,0.02046,0.02256,0.019819999999999997,0.01867,0.01857,0.02256,0.01267,0.01857,0.01847,0.01534,0.0
711,819696,0.01881,0.02397,0.01466,0.01466,0.01456,0.023969999999999998,0.01691,0.01456,0.01446,0.01188,0.0
712,819700,0.23086,0.21855,0.2097,0.2097,0.20901,0.23086,0.15469,0.20458,0.20295000000000002,0.18215,0.0
713,820223,0.06832,0.064,0.06853000000000001,0.0654,0.06530000000000001,0.0683,0.04114,0.06530000000000001,0.06520000000000001,0.0651,0.0
714,820319,0.04054,0.02837,0.02857,0.034640000000000004,0.02847,0.07354,0.02827,0.02847,0.02837,0.02827,0.0
715,820324,0.31944,0.33774,0.33773,0.32859,0.3198,0.30764,0.23507,0.32408000000000003,0.31507,0.26338,0.0
716,820477,0.17751,0.16443000000000002,0.16686,0.17752,0.17243999999999998,0.1759,0.10587,0.15809,0.14916000000000001,0.11834,0.0
717,820605,0.08643,0.10838,0.03651,0.03546,0.10838,0.03474,0.07029,0.03442,0.03432,0.02714,0.0
718,820951,0.07597999999999999,0.0779,0.061200000000000004,0.04567,0.05341,0.07791000000000001,0.06921,0.04557,0.045470000000000003,0.04537,0.0
719,821269,0.03699,0.03523,0.0325,0.0325,0.0324,0.03699,0.02236,0.0324,0.0323,0.0322,0.0
720,821737,0.08466,0.06597,0.07300999999999999,0.07302,0.07697,0.08465,0.04754,0.07075,0.07065,0.06225,0.0
721,821902,0.16551,0.1548,0.16097,0.16222999999999999,0.16213999999999998,0.16551,0.11308,0.16086999999999999,0.16077,0.15058,0.0
722,829896,0.50776,0.51417,0.5142599999999999,0.50805,0.5060899999999999,0.50791,0.46905,0.5043,0.5042,0.48432,0.0
723,892320,0.18562,0.20788,0.20798,0.20645999999999998,0.19605,0.19627999999999998,0.15786,0.19605,0.19594999999999999,0.16917,0.0
724,929417,0.06267,0.06899,0.04133,0.04423,0.06899,0.04049,0.04514,0.04123,0.04113,0.03013,0.0
725,930785,0.03634,0.05117,0.05128,0.03642,0.03632,0.03934,0.02335,0.03465,0.03455,0.0315,0.0
726,931476,0.01975,0.02813,0.02801,0.02665,0.028130000000000002,0.0281,0.01569,0.02529,0.02519,0.0239,0.0
727,931480,0.028050000000000002,0.025500000000000002,0.02569,0.02791,0.02804,0.02751,0.01666,0.02559,0.024399999999999998,0.01994,0.0
728,931757,0.13134,0.17129,0.16725,0.16725,0.1713,0.15578999999999998,0.10924,0.16715,0.16705,0.11603,0.0
729,931766,0.00919,0.0097,0.02905,0.01657,0.09452999999999999,0.034140000000000004,0.00469,0.01619,0.01609,0.01544,0.0
730,931813,0.08807000000000001,0.07661,0.08807000000000001,0.08579,0.08573,0.06971000000000001,0.05983,0.08569,0.08333,0.06682,0.0
731,932076,0.18616,0.20401999999999998,0.20402,0.15287,0.14969,0.15534,0.12841,0.14362,0.14189,0.13396,0.0
732,933057,0.13468000000000002,0.13178,0.13469,0.13035,0.13255,0.11816,0.08801,0.13025,0.12584,0.11297,0.0
733,933275,0.16057,0.14575,0.16067,0.07485,0.11041999999999999,0.07527,0.12057,0.07288,0.07278,0.05829,0.0
734,933401,0.03294,0.018009999999999998,0.01731,0.01715,0.02182,0.03294,0.01791,0.01705,0.01283,0.01273,0.0
735,933517,0.31135999999999997,0.33347,0.32919,0.33034,0.33346,0.30863,0.26759,0.32096,0.32086000000000003,0.28009,0.0
736,933519,0.01475,0.06693,0.01574,0.01469,0.06693,0.00998,0.00826,0.01459,0.01449,0.00988,0.0
737,933533,0.009819999999999999,0.01353,0.01002,0.01002,0.00992,0.01354,0.00972,0.00992,0.009819999999999999,0.00972,0.0
738,935268,0.05676,0.08353,0.08072,0.08197,0.07415000000000001,0.08354,0.04067,0.0782,0.06878000000000001,0.06678,0.0
739,935272,0.024380000000000002,0.027710000000000002,0.019610000000000002,0.019610000000000002,0.10889000000000001,0.022940000000000002,0.0193,0.01951,0.01941,0.01931,0.0
740,935856,0.11186,0.16027,0.14515999999999998,0.14925,0.141,0.16027,0.07674,0.14506,0.1409,0.13135,0.0
741,935880,0.0456,0.04352,0.026019999999999998,0.02712,0.02726,0.04561,0.02656,0.02592,0.024779999999999996,0.02252,0.0
742,936475,0.31056,0.37894,0.30467,0.30467,0.31398,0.37893,0.26426,0.30457,0.30447,0.26743,0.0
743,936493,0.01038,0.01603,0.015269999999999999,0.01604,0.01534,0.01412,0.00855,0.01225,0.01075,0.00355,0.0
744,936807,0.37489,0.49614,0.47632,0.48455,0.48282,0.49614,0.34281,0.47251,0.47241,0.44316,0.0
745,937035,0.08,0.09728,0.08973,0.09737,0.09267,0.08429,0.06591,0.08821,0.08811,0.07145,0.0
746,937258,0.07343000000000001,0.10572000000000001,0.10580999999999999,0.09783,0.08989,0.0939,0.07333,0.08989,0.08979,0.08381,0.0
747,937600,0.21502,0.18913,0.12516,0.12458,0.21513,0.10752,0.15741,0.12044,0.09785,0.09775,0.0
748,938427,0.0205,0.0216,0.11881,0.00954,0.01211,0.01478,0.00952,0.00944,0.00934,0.00924,0.0
749,938515,0.028269999999999997,0.021509999999999998,0.02686,0.02836,0.02826,0.02516,0.01672,0.02676,0.02666,0.02506,0.0
750,938519,0.35576,0.26807000000000003,0.33917,0.3337,0.34474000000000005,0.35576,0.1773,0.33120000000000005,0.3311,0.30348,0.0
751,938676,0.03296,0.02685,0.03299,0.03299,0.03221,0.032959999999999996,0.01679,0.03221,0.03211,0.02821,0.0
752,939349,0.11898,0.14247,0.1406,0.13679,0.14248,0.13595,0.09055,0.13668999999999998,0.13659,0.12108,0.0
753,939393,0.01001,0.01001,0.007,0.01021,0.0069,0.0068000000000000005,0.0067,0.0069,0.0068000000000000005,0.0067,0.0
754,939397,0.24501,0.21149999999999997,0.2402,0.24502000000000002,0.24006,0.23689,0.14594,0.2401,0.23513,0.22597,0.0
755,939591,0.60418,0.59058,0.6010599999999999,0.6028199999999999,0.59222,0.6041799999999999,0.41165,0.58253,0.5810799999999999,0.53453,0.0
756,939617,0.35797,0.31496,0.35505,0.35795,0.34973,0.3579,0.19954,0.34595,0.3448,0.32404,0.0
757,940329,0.06178,0.05938,0.051250000000000004,0.05448,0.0517,0.06178,0.03531,0.05115,0.048100000000000004,0.04272,0.0
758,941119,0.31158,0.32130000000000003,0.29095000000000004,0.29095000000000004,0.29591,0.32130000000000003,0.26139,0.29085000000000005,0.29075,0.28494,0.0
759,941156,0.24501,0.24808,0.23296,0.23575,0.23625,0.24808,0.1682,0.22793,0.22624999999999998,0.20611,0.0
760,941320,0.00869,0.0002,0.0004,0.0004,0.00030000000000000003,0.0002,0.0001,0.00030000000000000003,0.0002,0.0001,0.0
761,941485,0.05749,0.04832,0.0473,0.0512,0.05749,0.04954,0.04302,0.047200000000000006,0.04589,0.041,0.0
762,941507,0.06903,0.0797,0.07818,0.07599,0.07703,0.07971,0.02788,0.07490000000000001,0.0748,0.07004,0.0
763,942414,0.11737,0.08916,0.10575,0.11747,0.11341,0.11006,0.06737,0.10565,0.10555,0.09987,0.0
764,942907,0.056229999999999995,0.05384,0.005300000000000001,0.00336,0.05622,0.0050100000000000006,0.04359,0.00326,0.00316,0.00101,0.0
765,942925,0.09967000000000001,0.10555,0.09906999999999999,0.10025,0.10252,0.10556,0.06074,0.09672,0.09662,0.08831,0.0
766,943579,0.08314,0.09347,0.08767,0.09357,0.09046,0.08352,0.06192,0.08757,0.08746999999999999,0.07998,0.0
767,944457,0.28077,0.28250000000000003,0.28251,0.27225,0.26708,0.22956,0.231,0.27215,0.26698,0.1971,0.0
768,944653,0.11748,0.09296,0.11748,0.11616,0.11377999999999999,0.11573,0.09286,0.11297,0.10135,0.09511,0.0
769,945267,0.06525,0.07972,0.06835,0.0722,0.07218,0.07972,0.03982,0.0647,0.06094,0.06084,0.0
770,945328,0.0026899999999999997,0.020849999999999997,0.00791,0.00791,0.01028,0.00266,0.00259,0.007810000000000001,0.00771,0.00256,0.0
771,945549,0.15688999999999997,0.15769999999999998,0.15769,0.15769,0.15591,0.15118,0.13795,0.15596,0.1542,0.14121,0.0
772,945567,0.02677,0.019799999999999998,0.020020000000000003,0.020020000000000003,0.02687,0.01982,0.0197,0.01992,0.01982,0.01972,0.0
773,945753,0.0031799999999999997,0.0031799999999999997,0.0033799999999999998,0.0033799999999999998,0.00328,0.0031799999999999997,0.00308,0.00328,0.0031799999999999997,0.00308,0.0
774,946020,0.08849000000000001,0.09090000000000001,0.08618,0.08618,0.09090000000000001,0.07132000000000001,0.04062,0.08608,0.08598,0.07122,0.0
775,946610,0.23299999999999998,0.23160999999999998,0.21816000000000002,0.21957000000000002,0.21946000000000002,0.23299,0.13545,0.21675,0.21665,0.20891,0.0
776,948876,0.06792999999999999,0.07707,0.07716,0.07716,0.07597000000000001,0.07468000000000001,0.05216,0.07597000000000001,0.07587,0.07348,0.0
777,949173,0.01282,0.07248,0.038119999999999994,0.038119999999999994,0.031709999999999995,0.01994,0.01272,0.03802,0.03161,0.01275,0.0
778,949192,0.011519999999999999,0.01632,0.01338,0.01338,0.01632,0.00834,0.01117,0.01328,0.01318,0.0068,0.0
779,949216,0.13037,0.11159000000000001,0.058469999999999994,0.031799999999999995,0.04174,0.13036999999999999,0.10541,0.0317,0.031599999999999996,0.02379,0.0
780,949625,0.04802,0.03319,0.03748,0.035379999999999995,0.04801999999999999,0.04062,0.02563,0.030559999999999997,0.029849999999999998,0.02191,0.0
781,950082,0.026889999999999997,0.02378,0.02491,0.02689,0.025410000000000002,0.02595,0.01936,0.02442,0.02344,0.01839,0.0
782,950092,0.14347,0.16707,0.15232,0.13622,0.13294,0.16708,0.11891,0.13287000000000002,0.12969,0.12959,0.0
783,951484,0.07124,0.08449,0.07011,0.07148,0.08448,0.0577,0.05346,0.06873,0.06601,0.05198,0.0
784,951499,0.31947000000000003,0.35228000000000004,0.33799,0.33557000000000003,0.34338,0.35229000000000005,0.29193,0.33547000000000005,0.33049,0.29332,0.0
785,951896,0.24986,0.25693,0.25693,0.20943,0.20532,0.20699,0.18098,0.20449,0.20204,0.18147,0.0
786,951905,0.045149999999999996,0.055260000000000004,0.05009,0.05009,0.05525,0.05158,0.02873,0.04895,0.04885,0.04505,0.0
787,951964,0.06919,0.07266,0.0646,0.06145,0.07267,0.06645,0.04208,0.05835,0.058249999999999996,0.05527,0.0
788,952873,0.12809,0.15649000000000002,0.1565,0.13797,0.14402,0.14032,0.07485,0.13256,0.12927,0.11461,0.0
789,952886,0.12969,0.11989,0.12963,0.1278,0.12969,0.11291999999999999,0.07599,0.12574000000000002,0.12564,0.09175,0.0
790,953099,0.47761,0.44832,0.47761,0.45325,0.45345,0.46468,0.30327,0.4495,0.44631,0.4194,0.0
791,953102,0.7053699999999999,0.6173299999999999,0.69734,0.69541,0.69895,0.7053699999999999,0.55543,0.68912,0.68778,0.63145,0.0
792,953115,0.08552,0.06435,0.07817,0.07817,0.08552,0.07954,0.05913,0.07807,0.07797,0.07119,0.0
793,953164,0.27562,0.28159,0.28159,0.27074,0.27124,0.23169,0.19865,0.27064,0.24873,0.20945,0.0
794,953429,0.074,0.15973,0.13124,0.13124,0.13114,0.15973,0.05583,0.13114,0.13104,0.13094,0.0
795,953434,0.043899999999999995,0.037219999999999996,0.04389,0.03416,0.0342,0.03974,0.0266,0.032100000000000004,0.030610000000000002,0.02568,0.0
796,953475,0.09749000000000001,0.13025,0.1207,0.13035,0.1206,0.11577,0.09739,0.1206,0.1205,0.11567,0.0
797,953529,0.03495,0.04127,0.041370000000000004,0.035930000000000004,0.03849,0.02691,0.02202,0.03583,0.03573,0.02398,0.0
798,953531,0.15478,0.13994,0.15488000000000002,0.15206,0.14921,0.14765,0.09332,0.14655,0.14645,0.12431,0.0
799,953559,0.0239,0.01546,0.024200000000000003,0.024200000000000003,0.0241,0.024,0.01536,0.0241,0.024,0.0239,0.0
800,954050,0.04485,0.04972,0.045770000000000005,0.041710000000000004,0.17074,0.04573,0.03742,0.04161,0.0388,0.03742,0.0
801,954438,0.10259,0.1293,0.12172000000000001,0.12940000000000002,0.12415000000000001,0.11447,0.04664,0.1192,0.11910000000000001,0.10745,0.0
802,955367,0.19347999999999999,0.17117,0.0975,0.10347999999999999,0.19347999999999999,0.12012,0.12467,0.09602,0.09465,0.08395,0.0
803,955556,0.24903999999999998,0.22491,0.21495,0.21495,0.24904,0.21376,0.13932,0.21485,0.21475,0.17257,0.0
804,955952,0.09199,0.09193,0.07638,0.07039000000000001,0.09198,0.0733,0.06569,0.06501,0.06429,0.06142,0.0
805,956412,0.03858,0.0334,0.016640000000000002,0.016640000000000002,0.03869,0.01644,0.02073,0.01654,0.01644,0.01634,0.0
806,956430,0.010589999999999999,0.02012,0.01079,0.01079,0.06262000000000001,0.01209,0.01049,0.01069,0.010589999999999999,0.01049,0.0
807,956463,0.05586000000000001,0.05315,0.05259,0.05258,0.05586,0.045509999999999995,0.04182,0.04933,0.04852,0.0411,0.0
808,956474,0.11923,0.12222,0.10188,0.12113,0.10178000000000001,0.12222,0.09659,0.10178000000000001,0.10168,0.10158,0.0
809,956710,0.01372,0.010920000000000001,0.00852,0.00852,0.12517,0.01093,0.00825,0.00842,0.00832,0.00822,0.0
810,956754,0.00449,0.00449,0.00469,0.00469,0.0045899999999999995,0.00449,0.00439,0.0045899999999999995,0.00449,0.00439,0.0
811,956872,0.16634,0.17271,0.10738,0.11247,0.15921,0.17271,0.12259,0.10728,0.10718,0.09913,0.0
812,957328,0.1212,0.09215999999999999,0.10047,0.09712,0.09702000000000001,0.1212,0.04917,0.09702000000000001,0.09692,0.09682,0.0
813,957532,0.20511,0.2751,0.10166,0.10247,0.27509,0.07692,0.15139,0.09348,0.09337999999999999,0.06931,0.0
814,958439,0.37625000000000003,0.47018000000000004,0.3901,0.40575,0.38477,0.47018,0.3017,0.37682,0.37672,0.37133,0.0
815,958459,0.008209999999999999,0.008209999999999999,0.008409999999999999,0.008409999999999999,0.00831,0.008209999999999999,0.00811,0.00831,0.008209999999999999,0.00811,0.0
816,958627,0.0815,0.09198,0.06225,0.06225,0.09199,0.07102,0.05537,0.06037,0.060270000000000004,0.05224,0.0
817,958754,0.19241,0.19580999999999998,0.39138,0.39726,0.40917000000000003,0.16345,0.11891,0.39128,0.39118,0.11891,0.0
818,958769,0.00742,0.00257,0.00278,0.00278,0.12054,0.00258,0.00247,0.00268,0.00258,0.00248,0.0
819,958934,0.29991,0.29552,0.29983000000000004,0.29796,0.29991,0.29809,0.20235,0.29786,0.29691,0.28676,0.0
820,959816,0.19738,0.23534,0.23543999999999998,0.22621,0.22611,0.21702,0.14932,0.22163,0.22153,0.20074,0.0
821,959851,0.20027,0.17069,0.18768,0.20027,0.18388000000000002,0.17564000000000002,0.13249,0.18005000000000002,0.17916,0.14618,0.0
822,960062,0.28661000000000003,0.2872,0.28564,0.28328,0.28034,0.2872,0.18851,0.27803,0.27585,0.24369,0.0
823,960464,0.00591,0.0059,0.00384,0.0060999999999999995,0.0037400000000000003,0.00364,0.00356,0.0037400000000000003,0.00364,0.00354,0.0
824,960848,0.1103,0.09711,0.10311000000000001,0.10138,0.10896,0.11030000000000001,0.06616,0.10128000000000001,0.09933,0.09177,0.0
825,960862,0.039,0.044789999999999996,0.08812,0.03769,0.06282,0.028229999999999998,0.0279,0.03492,0.03482,0.02813,0.0
826,961182,0.1706,0.14628,0.16867,0.1706,0.16879,0.16102,0.11078,0.16671999999999998,0.16484,0.12935,0.0
827,961507,0.414,0.5934699999999999,0.58295,0.5768,0.5839799999999999,0.59348,0.26786,0.5537,0.55197,0.50428,0.0
828,961823,0.24722,0.24396,0.24733,0.24294,0.22879,0.21794,0.21239,0.21911,0.21900999999999998,0.19884,0.0
